sample,host_request_ns,host_response_ns,phase,phase_time_s,loop_dt_ms,loop_lateness_ms,rpc_ms,server_spi_ms,server_total_ms,cache_age_ms,board_a_seq,board_b_seq,m12_target_rad,m12_q_rad,m12_dq_rad_s,m12_torque_nm,m12_age_ms,m12_mode,m12_fault,m12_snapshot_seq,m12_board_tick_ms,m12_temperature_c,m13_target_rad,m13_q_rad,m13_dq_rad_s,m13_torque_nm,m13_age_ms,m13_mode,m13_fault,m13_snapshot_seq,m13_board_tick_ms,m13_temperature_c,m21_target_rad,m21_q_rad,m21_dq_rad_s,m21_torque_nm,m21_age_ms,m21_mode,m21_fault,m21_snapshot_seq,m21_board_tick_ms,m21_temperature_c,m22_target_rad,m22_q_rad,m22_dq_rad_s,m22_torque_nm,m22_age_ms,m22_mode,m22_fault,m22_snapshot_seq,m22_board_tick_ms,m22_temperature_c,m23_target_rad,m23_q_rad,m23_dq_rad_s,m23_torque_nm,m23_age_ms,m23_mode,m23_fault,m23_snapshot_seq,m23_board_tick_ms,m23_temperature_c,m31_target_rad,m31_q_rad,m31_dq_rad_s,m31_torque_nm,m31_age_ms,m31_mode,m31_fault,m31_snapshot_seq,m31_board_tick_ms,m31_temperature_c,m32_target_rad,m32_q_rad,m32_dq_rad_s,m32_torque_nm,m32_age_ms,m32_mode,m32_fault,m32_snapshot_seq,m32_board_tick_ms,m32_temperature_c,m33_target_rad,m33_q_rad,m33_dq_rad_s,m33_torque_nm,m33_age_ms,m33_mode,m33_fault,m33_snapshot_seq,m33_board_tick_ms,m33_temperature_c,m42_target_rad,m42_q_rad,m42_dq_rad_s,m42_torque_nm,m42_age_ms,m42_mode,m42_fault,m42_snapshot_seq,m42_board_tick_ms,m42_temperature_c,m43_target_rad,m43_q_rad,m43_dq_rad_s,m43_torque_nm,m43_age_ms,m43_mode,m43_fault,m43_snapshot_seq,m43_board_tick_ms,m43_temperature_c
30,17910164578317,17910171839993,hold,0.6333768810000038,20.190059,0.08287698801723309,7.261676,2.1288469979481306,2.628129001095658,0.03361701965332031,38952,38784,0.001,0.002,0.09,-0.18,7,2,0,38952,17934713,29.3,0.001,0.001,0.0,0.06,11,2,0,38952,17934713,28.6,-0.805,-0.805,0.04,-0.03,6,2,0,38952,17934713,29.3,-0.813,-0.813,-0.02,0.07,10,2,0,38952,17934713,28.6,-0.001,-0.001,0.06,0.12,1,2,0,38952,17934713,29.3,-0.003,-0.003,-0.13,0.08,9,2,0,38784,17934712,28.6,0.002,0.002,-0.09,-0.04,4,2,0,38784,17934712,28.6,-0.811,-0.812,0.07,-0.11,11,2,0,38784,17934712,29.3,0.002,0.002,-0.07,-0.04,5,2,0,38784,17934712,28.6,-0.809,-0.809,0.09,0.07,10,2,0,38784,17934712,29.3
31,17910184606386,17910191496273,hold,0.653405365999788,19.65628,0.11136198736494407,6.889887,2.051116000075126,2.5188449981214944,0.03337860107421875,38953,38785,0.001,0.002,0.14,0.16,12,2,0,38953,17934733,29.3,0.001,0.001,0.05,0.05,1,2,0,38953,17934733,28.6,-0.805,-0.805,0.02,-0.19,11,2,0,38953,17934733,29.3,-0.813,-0.813,-0.07,0.04,0,2,0,38953,17934733,28.6,-0.001,-0.001,0.01,-0.08,6,2,0,38953,17934733,29.3,-0.003,-0.003,-0.05,-0.09,14,2,0,38785,17934732,28.6,0.002,0.002,-0.02,0.01,9,2,0,38785,17934732,28.6,-0.811,-0.812,-0.11,-0.23,1,2,0,38785,17934732,29.3,0.002,0.002,0.05,-0.07,10,2,0,38785,17934732,28.6,-0.809,-0.809,-0.02,-0.19,0,2,0,38785,17934732,29.3
32,17910204576725,17910211569208,hold,0.6733752569998614,20.072935,0.08125298700178973,6.992483,2.1951210001134314,2.6592659996822476,0.030994415283203125,38954,38786,0.001,0.002,0.11,0.01,2,2,0,38954,17934753,29.3,0.001,0.001,0.02,-0.08,6,2,0,38954,17934753,28.6,-0.805,-0.805,0.08,-0.17,1,2,0,38954,17934753,29.3,-0.813,-0.813,-0.07,0.02,5,2,0,38954,17934753,28.6,-0.001,-0.002,-0.02,0.05,11,2,0,38954,17934753,29.3,-0.003,-0.003,-0.03,-0.09,4,2,0,38786,17934752,28.6,0.002,0.002,0.02,0.01,14,2,0,38786,17934752,28.6,-0.811,-0.812,0.03,-0.11,6,2,0,38786,17934752,29.3,0.002,0.002,0.01,0.17,0,2,0,38786,17934752,28.6,-0.809,-0.809,0.03,-0.29,5,2,0,38786,17934752,29.3
33,17910224576601,17910231281841,hold,0.6933764130008058,19.712633,0.08240898750955239,6.70524,1.8126109971490223,2.2705800001858734,0.03170967102050781,38955,38787,0.001,0.002,-0.07,-0.19,7,2,0,38955,17934773,29.3,0.001,0.001,-0.01,-0.02,11,2,0,38955,17934773,28.6,-0.805,-0.805,-0.05,-0.04,6,2,0,38955,17934773,29.3,-0.813,-0.813,0.01,0.15,10,2,0,38955,17934773,28.6,-0.001,-0.001,-0.1,-0.08,1,2,0,38955,17934773,29.3,-0.003,-0.003,0.08,0.15,9,2,0,38787,17934772,28.6,0.002,0.002,0.06,0.1,4,2,0,38787,17934772,28.6,-0.811,-0.811,0.02,-0.01,11,2,0,38787,17934772,29.3,0.002,0.002,0.01,0.02,5,2,0,38787,17934772,28.6,-0.809,-0.809,0.01,-0.18,10,2,0,38787,17934772,29.3
34,17910244576093,17910251625602,hold,0.7133739210003114,20.343761,0.0799169865786098,7.049509,2.229715002613375,2.688418997422559,0.030279159545898438,38956,38788,0.001,0.002,-0.1,0.03,12,2,0,38956,17934793,29.3,0.001,0.001,-0.01,-0.11,1,2,0,38956,17934793,28.6,-0.805,-0.805,-0.05,-0.13,11,2,0,38956,17934793,29.3,-0.813,-0.813,-0.01,0.08,0,2,0,38956,17934793,28.6,-0.001,-0.001,0.1,-0.11,6,2,0,38956,17934793,29.3,-0.003,-0.003,0.17,0.06,14,2,0,38788,17934792,28.6,0.002,0.002,0.04,-0.09,9,2,0,38788,17934792,28.6,-0.811,-0.812,-0.04,0.13,1,2,0,38788,17934792,29.3,0.002,0.002,0.05,0.11,10,2,0,38788,17934792,28.6,-0.809,-0.809,-0.16,-0.13,15,2,0,38788,17934792,29.3
35,17910264577474,17910271554980,hold,0.7333755260006001,19.929378,0.08152198643074371,6.977506,2.109037999616703,2.582527999038575,0.03361701965332031,38957,38789,0.001,0.002,0.06,0.07,2,2,0,38957,17934813,29.3,0.001,0.001,0.08,0.17,6,2,0,38957,17934813,28.6,-0.805,-0.805,-0.09,-0.23,1,2,0,38957,17934813,29.3,-0.813,-0.813,-0.03,-0.11,5,2,0,38957,17934813,28.6,-0.001,-0.001,0.06,0.08,11,2,0,38957,17934813,29.3,-0.003,-0.003,0.1,0.08,4,2,0,38789,17934812,28.6,0.002,0.002,0.07,0.01,14,2,0,38789,17934812,28.6,-0.811,-0.812,-0.01,-0.2,6,2,0,38789,17934812,29.3,0.002,0.002,0.07,-0.13,0,2,0,38789,17934812,28.6,-0.809,-0.809,-0.08,0.18,5,2,0,38789,17934812,29.3
36,17910284577926,17910291435332,hold,0.7533773860013753,19.880352,0.08338198676938191,6.857406,2.0484920023591258,2.5153249989671167,0.03170967102050781,38958,38790,0.001,0.002,-0.04,-0.02,7,2,0,38958,17934833,29.3,0.001,0.001,-0.03,-0.11,11,2,0,38958,17934833,28.6,-0.805,-0.805,0.09,0.27,6,2,0,38958,17934833,29.3,-0.813,-0.813,0.05,-0.07,10,2,0,38958,17934833,28.6,-0.001,-0.001,0.07,-0.23,1,2,0,38958,17934833,29.3,-0.003,-0.003,0.11,0.15,9,2,0,38790,17934832,28.6,0.002,0.002,0.08,0.05,4,2,0,38790,17934832,28.6,-0.811,-0.812,-0.09,0.07,11,2,0,38790,17934832,29.3,0.002,0.002,-0.1,-0.03,5,2,0,38790,17934832,28.6,-0.809,-0.809,-0.05,0.13,10,2,0,38790,17934832,29.3
37,17910304576650,17910311854807,hold,0.7733747660022345,20.419475,0.0807619871920906,7.278157,2.1936170014669187,2.6925480015052017,0.03600120544433594,38959,38791,0.001,0.002,0.1,-0.04,12,2,0,38959,17934853,29.3,0.001,0.001,0.0,0.13,1,2,0,38959,17934853,28.6,-0.805,-0.805,-0.02,-0.05,11,2,0,38959,17934853,29.3,-0.813,-0.813,0.07,-0.12,0,2,0,38959,17934853,28.6,-0.001,-0.001,-0.06,-0.13,6,2,0,38959,17934853,29.3,-0.003,-0.003,-0.05,0.09,14,2,0,38791,17934852,28.6,0.002,0.002,0.04,-0.2,9,2,0,38791,17934852,28.6,-0.811,-0.812,-0.13,0.17,1,2,0,38791,17934852,29.3,0.002,0.002,0.16,-0.15,10,2,0,38791,17934852,28.6,-0.809,-0.809,-0.09,-0.02,0,2,0,38791,17934852,29.3
38,17910324575918,17910331691285,hold,0.7933763380024175,19.836478,0.08233398693846539,7.115367,2.0754680008394644,2.5467820014455356,0.03337860107421875,38960,38792,0.001,0.001,-0.05,-0.04,2,2,0,38960,17934873,29.3,0.001,0.001,-0.09,0.06,6,2,0,38960,17934873,28.6,-0.805,-0.805,-0.03,0.08,1,2,0,38960,17934873,29.3,-0.813,-0.813,-0.13,0.07,5,2,0,38960,17934873,28.6,-0.001,-0.001,0.04,0.08,11,2,0,38960,17934873,29.3,-0.003,-0.003,-0.07,-0.02,4,2,0,38792,17934872,28.6,0.002,0.002,0.04,-0.05,14,2,0,38792,17934872,28.6,-0.811,-0.812,-0.02,0.06,6,2,0,38792,17934872,29.3,0.002,0.002,-0.08,0.02,0,2,0,38792,17934872,28.6,-0.809,-0.809,-0.16,-0.06,5,2,0,38792,17934872,29.3
39,17910344576178,17910351500146,hold,0.8133755100025155,19.808861,0.08150598659995012,6.923968,2.1473109991347883,2.613567998196231,0.03337860107421875,38961,38793,0.001,0.002,0.12,-0.18,7,2,0,38961,17934893,29.3,0.001,0.001,0.05,0.0,11,2,0,38961,17934893,28.6,-0.805,-0.805,0.01,0.06,6,2,0,38961,17934893,29.3,-0.813,-0.813,0.15,0.03,10,2,0,38961,17934893,28.6,-0.001,-0.001,-0.02,0.12,1,2,0,38961,17934893,29.3,-0.003,-0.003,0.07,-0.01,9,2,0,38793,17934892,28.6,0.002,0.002,0.0,0.05,4,2,0,38793,17934892,28.6,-0.811,-0.812,-0.09,0.08,11,2,0,38793,17934892,29.3,0.002,0.002,-0.05,-0.1,5,2,0,38793,17934892,28.6,-0.809,-0.809,-0.02,-0.18,10,2,0,38793,17934892,29.3
40,17910364574870,17910371177515,hold,0.8333743300026981,19.677369,0.08032598634599708,6.602645,1.816162999602966,2.2763720007787924,0.031232833862304688,38962,38794,0.001,0.002,0.09,0.17,12,2,0,38962,17934913,29.3,0.001,0.001,-0.03,0.08,0,2,0,38962,17934913,28.6,-0.805,-0.805,-0.05,-0.09,11,2,0,38962,17934913,29.3,-0.813,-0.813,0.01,0.06,0,2,0,38962,17934913,28.6,-0.001,-0.002,0.01,-0.01,6,2,0,38962,17934913,29.3,-0.003,-0.003,-0.13,-0.08,14,2,0,38794,17934912,28.6,0.002,0.002,-0.08,-0.24,9,2,0,38794,17934912,28.6,-0.811,-0.812,0.06,0.04,1,2,0,38794,17934912,29.3,0.002,0.002,-0.02,-0.04,10,2,0,38794,17934912,28.6,-0.809,-0.809,0.01,0.04,0,2,0,38794,17934912,29.3
41,17910384586011,17910391410712,hold,0.8533827510000265,20.233197,0.0887469832377974,6.824701,2.032811000390211,2.492348001396749,0.03218650817871094,38963,38795,0.001,0.002,-0.04,-0.1,2,2,0,38963,17934933,29.3,0.001,0.001,0.08,-0.01,5,2,0,38963,17934933,28.6,-0.805,-0.805,-0.04,0.13,1,2,0,38963,17934933,29.3,-0.813,-0.813,0.0,-0.12,5,2,0,38963,17934933,28.6,-0.001,-0.001,-0.03,-0.07,11,2,0,38963,17934933,29.3,-0.003,-0.003,0.0,-0.1,4,2,0,38795,17934932,28.6,0.002,0.002,-0.12,-0.17,14,2,0,38795,17934932,28.6,-0.811,-0.812,-0.03,-0.1,6,2,0,38795,17934932,29.3,0.002,0.002,-0.01,-0.19,15,2,0,38795,17934932,28.6,-0.809,-0.809,0.02,0.18,5,2,0,38795,17934932,29.3
42,17910404595007,17910411554657,hold,0.8733867869996175,20.143945,0.09278298239223659,6.95965,2.1606560003419872,2.62364899754175,0.0324249267578125,38964,38796,0.001,0.002,0.09,-0.07,7,2,0,38964,17934953,29.3,0.001,0.001,-0.16,0.1,10,2,0,38964,17934953,28.6,-0.805,-0.805,0.1,0.06,6,2,0,38964,17934953,29.3,-0.813,-0.813,-0.07,-0.03,10,2,0,38964,17934953,28.6,-0.001,-0.001,-0.02,-0.02,1,2,0,38964,17934953,29.3,-0.003,-0.003,0.08,0.12,9,2,0,38796,17934952,28.6,0.002,0.002,0.03,-0.25,4,2,0,38796,17934952,28.6,-0.811,-0.812,0.14,-0.24,11,2,0,38796,17934952,29.3,0.002,0.002,-0.01,0.02,5,2,0,38796,17934952,28.6,-0.809,-0.809,0.16,-0.22,10,2,0,38796,17934952,29.3
43,17910424576163,17910431191032,hold,0.8933745350004756,19.636375,0.08053098281379789,6.614869,1.8164829998568166,2.280276999954367,0.032901763916015625,38965,38797,0.001,0.001,-0.01,-0.12,12,2,0,38965,17934973,29.3,0.001,0.001,-0.11,0.17,0,2,0,38965,17934973,28.6,-0.805,-0.805,-0.04,-0.18,11,2,0,38965,17934973,29.3,-0.813,-0.813,0.11,-0.13,0,2,0,38965,17934973,28.6,-0.001,-0.001,0.03,0.01,6,2,0,38965,17934973,29.3,-0.003,-0.003,0.04,-0.19,14,2,0,38797,17934972,28.6,0.002,0.002,-0.05,-0.21,9,2,0,38797,17934972,28.6,-0.811,-0.812,0.05,0.08,1,2,0,38797,17934972,29.3,0.002,0.002,-0.01,-0.16,10,2,0,38797,17934972,28.6,-0.809,-0.809,0.03,0.04,0,2,0,38797,17934972,29.3
44,17910444577319,17910451544841,hold,0.9133757230010815,20.353809,0.08171898298314773,6.967522,2.201425999373896,2.6602590005495586,0.03361701965332031,38966,38798,0.001,0.002,-0.02,-0.13,2,2,0,38966,17934993,29.3,0.001,0.001,-0.02,0.11,5,2,0,38966,17934993,28.6,-0.805,-0.805,-0.04,0.04,1,2,0,38966,17934993,29.3,-0.813,-0.813,0.08,0.07,5,2,0,38966,17934993,28.6,-0.001,-0.001,-0.04,0.0,11,2,0,38966,17934993,29.3,-0.003,-0.003,0.11,-0.08,4,2,0,38798,17934992,28.6,0.002,0.002,0.03,0.05,14,2,0,38798,17934992,28.6,-0.811,-0.812,0.01,-0.08,6,2,0,38798,17934992,29.3,0.002,0.002,-0.03,0.07,15,2,0,38798,17934992,28.6,-0.809,-0.809,-0.11,-0.19,5,2,0,38798,17934992,29.3
45,17910464573931,17910471384071,hold,0.9333721110015176,19.83923,0.07810698298271745,6.81014,2.028938997682417,2.487932000803994,0.05221366882324219,38967,38799,0.001,0.002,0.04,-0.15,7,2,0,38967,17935013,29.3,0.001,0.001,0.12,0.12,10,2,0,38967,17935013,28.6,-0.805,-0.805,-0.1,0.11,6,2,0,38967,17935013,29.3,-0.813,-0.813,0.07,-0.01,10,2,0,38967,17935013,28.6,-0.001,-0.001,0.04,-0.03,1,2,0,38967,17935013,29.3,-0.003,-0.003,0.05,-0.04,9,2,0,38799,17935012,28.6,0.002,0.002,-0.25,0.08,4,2,0,38799,17935012,28.6,-0.811,-0.812,0.12,0.07,11,2,0,38799,17935012,29.3,0.002,0.002,0.09,0.07,5,2,0,38799,17935012,28.6,-0.809,-0.809,-0.03,-0.13,10,2,0,38799,17935012,29.3
46,17910484578064,17910491818332,hold,0.953375667999353,20.434261,0.0816639803815633,7.240268,2.128334999724757,2.626432997203665,0.03647804260253906,38968,38800,0.001,0.002,-0.07,-0.19,12,2,0,38968,17935033,29.3,0.001,0.001,0.0,0.03,0,2,0,38968,17935033,28.6,-0.805,-0.805,0.1,-0.3,11,2,0,38968,17935033,29.3,-0.813,-0.813,0.04,0.02,0,2,0,38968,17935033,28.6,-0.001,-0.001,-0.13,0.2,6,2,0,38968,17935033,29.3,-0.003,-0.003,-0.01,0.07,14,2,0,38800,17935032,28.6,0.002,0.002,-0.03,0.0,9,2,0,38800,17935032,28.6,-0.811,-0.812,-0.05,-0.04,1,2,0,38800,17935032,29.3,0.002,0.002,-0.12,0.07,10,2,0,38800,17935032,28.6,-0.809,-0.809,0.21,0.03,15,2,0,38800,17935032,29.3
47,17910504576660,17910511290860,hold,0.9733760240014817,19.472528,0.08201998207368888,6.7142,1.932039998791879,2.400920999207301,0.034332275390625,38969,38801,0.001,0.001,-0.19,-0.12,2,2,0,38969,17935053,29.3,0.001,0.001,0.11,0.0,5,2,0,38969,17935053,28.6,-0.805,-0.805,0.06,-0.15,1,2,0,38969,17935053,29.3,-0.813,-0.813,-0.07,-0.07,5,2,0,38969,17935053,28.6,-0.001,-0.001,0.04,-0.07,11,2,0,38969,17935053,29.3,-0.003,-0.003,0.02,-0.26,4,2,0,38801,17935052,28.6,0.002,0.002,-0.11,0.07,14,2,0,38801,17935052,28.6,-0.811,-0.812,-0.1,0.02,6,2,0,38801,17935052,29.3,0.002,0.002,-0.07,0.02,0,2,0,38801,17935052,28.6,-0.809,-0.809,-0.07,-0.03,5,2,0,38801,17935052,29.3
48,17910524576536,17910531376884,hold,0.9933758360020875,20.086024,0.0818319822428748,6.800348,1.9682650017784908,2.4372429979848675,0.034332275390625,38970,38802,0.001,0.002,-0.04,-0.2,7,2,0,38970,17935073,29.3,0.001,0.001,0.06,0.19,10,2,0,38970,17935073,28.6,-0.805,-0.805,0.02,-0.13,6,2,0,38970,17935073,29.3,-0.813,-0.813,0.16,0.11,10,2,0,38970,17935073,28.6,-0.001,-0.001,0.0,-0.05,1,2,0,38970,17935073,29.3,-0.003,-0.003,0.1,-0.06,9,2,0,38802,17935072,28.6,0.002,0.002,0.02,-0.24,4,2,0,38802,17935072,28.6,-0.811,-0.812,0.12,-0.01,11,2,0,38802,17935072,29.3,0.002,0.002,0.01,-0.09,5,2,0,38802,17935072,28.6,-0.809,-0.809,0.0,-0.08,10,2,0,38802,17935072,29.3
49,17910544578172,17910551334422,step_pos,2.1119994926266372e-06,19.957538,0.0021119994926266372,6.75625,1.960487999895122,2.426201997877797,0.034809112548828125,38971,38803,0.011,0.002,-0.02,-0.06,12,2,0,38971,17935093,29.3,0.011,0.001,0.03,0.1,0,2,0,38971,17935093,28.6,-0.795,-0.805,-0.03,0.02,11,2,0,38971,17935093,29.3,-0.8029999999999999,-0.813,0.05,-0.09,0,2,0,38971,17935093,28.6,0.009000000000000001,-0.001,0.15,-0.04,6,2,0,38971,17935093,29.3,0.007,-0.003,-0.15,-0.08,14,2,0,38803,17935092,28.6,0.012,0.002,-0.03,0.03,9,2,0,38803,17935092,28.6,-0.801,-0.812,-0.01,0.18,1,2,0,38803,17935092,29.3,0.012,0.002,0.1,-0.02,10,2,0,38803,17935092,28.6,-0.799,-0.809,0.0,0.17,15,2,0,38803,17935092,29.3
50,17910564656067,17910571351259,step_pos,0.020081062997633126,20.016837,0.08106299719656818,6.695192,1.8876539979828522,2.349173999391496,0.03457069396972656,38972,38804,0.011,0.002,-0.04,-0.08,2,2,0,38972,17935113,29.3,0.011,0.001,0.06,-0.01,5,2,0,38972,17935113,28.6,-0.795,-0.805,0.01,-0.05,1,2,0,38972,17935113,29.3,-0.8029999999999999,-0.813,-0.13,-0.08,5,2,0,38972,17935113,28.6,0.009000000000000001,-0.001,0.02,0.17,11,2,0,38972,17935113,29.3,0.007,-0.003,-0.03,0.1,4,2,0,38804,17935112,28.6,0.012,0.002,-0.06,-0.04,14,2,0,38804,17935112,28.6,-0.801,-0.812,0.0,0.07,6,2,0,38804,17935112,29.3,0.012,0.002,0.06,-0.08,15,2,0,38804,17935112,28.6,-0.799,-0.809,-0.16,-0.12,5,2,0,38804,17935112,29.3
51,17910584657992,17910591501765,step_pos,0.040081803999783006,20.150506,0.08180399890989065,6.843773,1.7732500018610153,2.235026000562357,0.03457069396972656,38973,38805,0.011,0.004,0.33,0.12,7,2,0,38973,17935133,29.3,0.011,0.002,0.38,0.3,10,2,0,38973,17935133,28.6,-0.795,-0.802,0.05,0.36,6,2,0,38973,17935133,29.3,-0.8029999999999999,-0.812,0.15,0.19,10,2,0,38973,17935133,28.6,0.009000000000000001,0.002,0.22,0.18,1,2,0,38973,17935133,29.3,0.007,-0.001,0.27,0.26,9,2,0,38805,17935132,28.6,0.012,0.005,0.21,0.26,4,2,0,38805,17935132,28.6,-0.801,-0.81,0.2,0.15,11,2,0,38805,17935132,29.3,0.012,0.005,0.21,0.09,5,2,0,38805,17935132,28.6,-0.799,-0.807,0.26,0.17,10,2,0,38805,17935132,29.3
52,17910604667308,17910611711921,step_pos,0.06008971199844382,20.210156,0.08971199713414535,7.044613,2.201233000960201,2.6601940007822122,0.03457069396972656,38974,38806,0.011,0.008,0.21,0.07,12,2,0,38974,17935153,29.3,0.011,0.006,0.13,0.24,0,2,0,38974,17935153,28.6,-0.795,-0.8,0.15,0.06,11,2,0,38974,17935153,29.3,-0.8029999999999999,-0.808,0.07,0.28,0,2,0,38974,17935153,28.6,0.009000000000000001,0.005,0.0,0.23,6,2,0,38974,17935153,29.3,0.007,0.002,0.14,0.13,14,2,0,38806,17935152,28.6,0.012,0.007,0.27,0.07,9,2,0,38806,17935152,28.6,-0.801,-0.806,0.01,0.26,0,2,0,38806,17935152,29.3,0.012,0.007,0.25,0.17,10,2,0,38806,17935152,28.6,-0.799,-0.803,0.32,0.01,15,2,0,38806,17935152,29.3
53,17910624663825,17910631526575,step_pos,0.08008603700000094,19.814654,0.08603699825471267,6.86275,1.909159000206273,2.3773359971528407,0.034809112548828125,38975,38807,0.011,0.01,0.05,0.18,2,2,0,38975,17935173,29.3,0.011,0.008,0.12,-0.02,5,2,0,38975,17935173,28.6,-0.795,-0.798,0.0,0.02,0,2,0,38975,17935173,29.3,-0.8029999999999999,-0.807,-0.02,0.14,5,2,0,38975,17935173,28.6,0.009000000000000001,0.006,-0.01,-0.05,11,2,0,38975,17935173,29.3,0.007,0.004,-0.03,0.1,4,2,0,38807,17935172,28.6,0.012,0.008,-0.01,0.14,14,2,0,38807,17935172,28.6,-0.801,-0.805,-0.14,0.2,5,2,0,38807,17935172,29.3,0.012,0.01,-0.01,-0.01,0,2,0,38807,17935172,28.6,-0.799,-0.801,-0.05,0.06,5,2,0,38807,17935172,29.3
54,17910644669493,17910651431791,step_pos,0.10009135299696936,19.905216,0.09135299478657544,6.762298,1.953928000148153,2.414041002339218,0.03409385681152344,38976,38808,0.011,0.01,-0.01,-0.05,7,2,0,38976,17935193,29.3,0.011,0.01,0.08,0.1,10,2,0,38976,17935193,28.6,-0.795,-0.798,0.09,0.18,5,2,0,38976,17935193,29.3,-0.8029999999999999,-0.806,0.14,0.09,10,2,0,38976,17935193,28.6,0.009000000000000001,0.007,0.13,0.26,1,2,0,38976,17935193,29.3,0.007,0.005,-0.01,-0.1,9,2,0,38808,17935192,28.6,0.012,0.009,0.06,0.1,4,2,0,38808,17935192,28.6,-0.801,-0.805,-0.02,0.32,10,2,0,38808,17935192,29.3,0.012,0.01,-0.09,0.01,5,2,0,38808,17935192,28.6,-0.799,-0.801,0.01,0.09,10,2,0,38808,17935192,29.3
55,17910664658137,17910671621467,step_pos,0.12008166099985829,20.189676,0.08166099723894149,6.96333,2.170736999687506,2.632256997458171,0.03409385681152344,38977,38809,0.011,0.01,-0.08,-0.16,12,2,0,38977,17935213,29.3,0.011,0.01,0.09,0.0,0,2,0,38977,17935213,28.6,-0.795,-0.798,0.09,0.25,10,2,0,38977,17935213,29.3,-0.8029999999999999,-0.805,0.18,0.0,0,2,0,38977,17935213,28.6,0.009000000000000001,0.007,0.12,0.08,6,2,0,38977,17935213,29.3,0.007,0.005,-0.02,0.08,14,2,0,38809,17935212,28.6,0.012,0.009,0.12,0.1,9,2,0,38809,17935212,28.6,-0.801,-0.805,0.14,0.23,0,2,0,38809,17935212,29.3,0.012,0.011,0.15,0.22,10,2,0,38809,17935212,28.6,-0.799,-0.801,-0.09,0.35,15,2,0,38809,17935212,29.3
56,17910684658301,17910691521531,step_pos,0.1400824649972492,19.900064,0.08246499419328757,6.86323,2.0605880017683376,2.5219180024578236,0.034809112548828125,38978,38810,0.011,0.01,-0.01,0.06,2,2,0,38978,17935233,29.3,0.011,0.01,0.05,-0.07,5,2,0,38978,17935233,28.6,-0.795,-0.798,0.02,0.13,0,2,0,38978,17935233,29.3,-0.8029999999999999,-0.806,-0.04,0.0,5,2,0,38978,17935233,28.6,0.009000000000000001,0.007,-0.13,0.02,11,2,0,38978,17935233,29.3,0.007,0.005,0.04,0.04,4,2,0,38810,17935232,28.6,0.012,0.009,-0.09,0.23,14,2,0,38810,17935232,28.6,-0.801,-0.805,-0.15,0.27,5,2,0,38810,17935232,29.3,0.012,0.011,0.1,0.06,0,2,0,38810,17935232,28.6,-0.799,-0.801,-0.07,0.0,5,2,0,38810,17935232,29.3
57,17910704660738,17910711486718,step_pos,0.1600816379977914,19.965187,0.08163799429894425,6.82598,2.0372590006445535,2.4975329979497474,0.037670135498046875,38979,38811,0.011,0.01,-0.04,0.05,7,2,0,38979,17935253,29.3,0.011,0.01,0.02,0.09,10,2,0,38979,17935253,28.6,-0.795,-0.797,-0.08,0.15,5,2,0,38979,17935253,29.3,-0.8029999999999999,-0.805,0.07,0.19,10,2,0,38979,17935253,28.6,0.009000000000000001,0.007,-0.05,0.07,1,2,0,38979,17935253,29.3,0.007,0.004,-0.09,0.27,9,2,0,38811,17935252,28.6,0.012,0.009,-0.11,0.13,4,2,0,38811,17935252,28.6,-0.801,-0.805,-0.06,0.19,10,2,0,38811,17935252,29.3,0.012,0.011,0.0,0.0,5,2,0,38811,17935252,28.6,-0.799,-0.801,-0.07,0.04,9,2,0,38811,17935252,29.3
58,17910724657894,17910731471938,step_pos,0.18008135399941239,19.98522,0.08135399548336864,6.814044,2.0308919993112795,2.4907799997890834,0.034332275390625,38980,38812,0.011,0.01,-0.11,-0.22,12,2,0,38980,17935273,29.3,0.011,0.01,-0.01,-0.02,0,2,0,38980,17935273,28.6,-0.795,-0.797,0.04,0.25,10,2,0,38980,17935273,29.3,-0.8029999999999999,-0.805,-0.02,-0.01,15,2,0,38980,17935273,28.6,0.009000000000000001,0.007,0.02,0.02,6,2,0,38980,17935273,29.3,0.007,0.005,0.02,0.03,14,2,0,38812,17935272,28.6,0.012,0.009,-0.03,0.01,9,2,0,38812,17935272,28.6,-0.801,-0.805,0.01,0.36,0,2,0,38812,17935272,29.3,0.012,0.011,0.0,0.07,10,2,0,38812,17935272,28.6,-0.799,-0.801,0.09,0.0,14,2,0,38812,17935272,29.3
59,17910744740589,17910751887030,step_pos,0.20016408099763794,20.415092,0.16408099327236414,7.146441,2.2337780028465204,2.695971998036839,0.035762786865234375,38981,38813,0.011,0.01,0.07,0.13,1,2,0,38981,17935293,29.3,0.011,0.01,-0.06,-0.09,5,2,0,38981,17935293,28.6,-0.795,-0.797,-0.03,0.06,0,2,0,38981,17935293,29.3,-0.8029999999999999,-0.805,-0.19,-0.01,5,2,0,38981,17935293,28.6,0.009000000000000001,0.007,-0.1,0.18,11,2,0,38981,17935293,29.3,0.007,0.005,0.03,0.05,4,2,0,38813,17935292,28.6,0.012,0.009,0.02,0.37,14,2,0,38813,17935292,28.6,-0.801,-0.805,0.07,0.2,5,2,0,38813,17935292,29.3,0.012,0.011,-0.13,-0.03,15,2,0,38813,17935292,28.6,-0.799,-0.801,0.07,0.37,4,2,0,38813,17935292,29.3
